Links,Locality,Price,Beds,Property Type,Baths,Description,Garden,Yard,Terrace,Lift,Pool,Roof Access,Seafront,Views,Garage,Optional Garage,Airspace,Optional Airspace,Furnished,Finished
https://www.propertymarket.com.mt/view/3-bedroom-house-of-character-for-sale-gozo-victoria-4122532301898818448,Gozo - Victoria,650000,3,House of Character,2,"VICTORIA – An exceedingly large House of Character situated right in the heart of town enjoying roof top open views over the Cittadella, Victoria and distant views of Marsalforn. This property comprises of two levels, the ground floor having a beautiful entrance, sitting room, massive kitchen and a bathroom. There is also an additional kitchen and bathroom adjacent to the outside courtyard. This massive external area consists of a huge courtyard and a beautiful garden with a well. Moving on to the first floor one finds 3 very large double bedrooms. This property enjoys plenty of space and additional space to create additional rooms as well as authentic features such as beams and arches. Property is being sold fully furnished and has such potential for first time buyers or even to convert into an investment property. The location is just meters away from all amenities and the vibrant Town Centre.Ref: 240031057-42 Bathrooms: 2",1,1,0,0,0,1,0,0,0,0,0,0,1,0
https://www.propertymarket.com.mt/view/3-bedroom-house-of-character-for-sale-gozo-san-lawrenz-4122532301898818134,Gozo - San Lawrenz,1800000,3,House of Character,3,"A contemporary, bright and tastefully converted semi-detached Farmhouse situated in the middle of the country side, limits of Kercem, enjoying total peace and tranquility and recently converted to very high standards. Layout comprises of an entrance into a hallway leading onto an open plan fully equipped kitchen/living/dining room overlooking a large terrace with pool and garden enjoying fantastic open country and sea views. Property offers 3 double bedrooms one of which is on the ground floor, the master bedroom on the first floor enjoys a spacious en-suite and a large terrace with breath taking views over Dwejra. Features include solar panels and central heating. Moreover this property boasts outdoor areas measuring approximately 800 SQM. For more information regarding this property please contact one of the numbers provided or visit one of our lounges located in Malta.Ref: W-02LYHD Size: 268sqm Bathrooms: 3",1,0,1,0,1,0,0,0,0,0,0,0,0,0
https://www.propertymarket.com.mt/view/3-bedroom-apartment-for-sale-attard-4122532301898817455,Attard,365000,3,Apartment,2,New block of spacious Maisonette/apartments/Penthouse in this much sought after area of Attard with optional garages. All apartments and penthouse will be finished including bathrooms and internal doors. Maisonette and apartments are all 3 bedrooms and Penthouse 2bedrooms. Maisonette 370K 1st Floor 365K 2nd Floor 375K 3rd Floor 385K Pent House 395K 1 car space 45K 2 car lock up garage 100KRef: 28857 Bathrooms: 2,0,0,0,0,0,0,0,0,0,1,0,0,0,1
https://www.propertymarket.com.mt/view/1-bedroom-penthouse-for-sale-kappara-4122532301898817637,San Gwann,250000,1,Penthouse,1,A 85SQM brand new 1 bedroom & 1 bathroom Penthouse is now for sale in this sought after area of Kappara.Ref: PH18876 Bathrooms: 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.propertymarket.com.mt/view/5-bedroom-town-house-for-sale-sliema-4122532301898817417,Sliema,4500000,5,Town House,3,"An opportunity to acquire this Victorian neo-classical double fronted period Townhouse situated on one of Sliema s most sought after roads. Built in the 19th century this outstanding property is one of the oldest in Sliema and still retains its unique fa ade with all the typical architectural features in their original state. Enjoying an impressive wide fa ade, this property consists of: A Wide Hallway Sitting Room Dining Room Study Large Living Room Kitchen 5 Large Bedrooms 3 Bathrooms Laundry Room Large Basement ideal as a recreational area An Enormous Garden with plenty of space for a pool Full ownership of roof This historical Townhouse is in need of conversion and once renovated will make a lovely home and also has potential for a unique Boutique hotel.Ref: W-02LGAU Bathrooms: 3",1,0,0,0,1,1,0,0,0,0,0,0,0,0
https://www.propertymarket.com.mt/view/3-bedroom-apartment-for-sale-marsascala-4122532301898818142,Marsascala,300000,3,Apartment,2,"A brand new 141 Sqm Apartment being sold on plan with completion set for early 2024 and being sold as finished excluding bathrooms and internal doors. Accommodation comprises of: 9 Sqm Front Terrace Large Open Plan Kitchen / Living / Dining Bathroom Internal Laundry Room / Boxroom Three Double Bedrooms En-suite Walk-In Wardrobe 7 Sqm Back Terrace Choice of Optional Garages For further details, kindly contact the assigned Certified Sales Agent.Ref: W-02Q5U5 Size: 125sqm Bathrooms: 2",0,0,1,0,0,0,0,0,0,1,0,0,0,1
https://www.propertymarket.com.mt/view/2-bedroom-apartment-for-sale-gozo-qala-4122532301898817486,Gozo - Qala,135000,2,Apartment,2,Very close to the village square - New block of residential apartments currently under construction - APARTMENT affords a modern square layout with 88sqm internal space coupled with 13sqm outdoors in the form of 2 good sized balconies. Entrance onto an open plan wide fronted kitchen/dining opening onto outdoor area - 2 double bedrooms - master with en-suite & family bathroom. Most affordable price.Ref: 90150 Bathrooms: 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.propertymarket.com.mt/view/2-bedroom-apartment-for-sale-st-pauls-bay-4122532301898817988,St Paul's Bay,271000,2,Apartment,1,"ST PAUL'S BAY – New to the market and currently on plan is this new residential development located in a sought after area in St Paul's Bay. This charming development close to all amenities consists of apartments, penthouses and interconnecting garages. They are being sold in shell form. Estimated to be completed by December 2024. Contact agent if you require more information.Ref: 240291001-2799 Bathrooms: 1",0,0,0,0,0,0,0,0,1,0,0,0,0,0
https://www.propertymarket.com.mt/view/3-bedroom-maisonette-for-sale-swieqi-4122532301898817427,Swieqi,460000,3,Maisonette,2,"A brand new, ready to move into, fully furnished and equipped, freehold MAISONETTE located in a quiet residential area, close to all amenities as well as the beaches is available for sale. The property comprises a large kitchen/sitting/dining, 3 bedrooms (all with a walk-in wardrobe; master with an en suite), a study, a front porch, an internal yard, and a back terrace. The property measures 155 sqm and will be sold finished including bathrooms. Optional garage available. Ref 24155 For viewings, please contact Zoli on +356 79771023 or email zoli@bre.com.mt  #bernardsrealestate #realestate #forsale #property #malta #ibragg #maisonette #home #new #modern Ref: 24155 Size: 155sqm Bathrooms: 2",0,1,1,0,0,0,0,0,0,1,0,0,1,0
https://www.propertymarket.com.mt/view/2-bedroom-apartment-for-sale-gozo-xaghra-4122532301898819695,Gozo - Xaghra,205000,2,Apartment,2,"Here's a chance to acquire a spacious very well kept two bedroom apartment in a small block of only seven units. Situated in a tranquil, sought after residential area of Xaghra, close to the vibrant village square and church. Layout consists of an open plan kitchen/living/dining area opening to an internal yard, main bathroom, two large bedrooms- one enjoying en-suite bathroom and the other a small yard. This apartment is located on the ground floor and sold fully furnished. Ideal as a family home, holiday getaway or rental investment. If you are looking for a spacious property in quiet surroundings then this one is for you!Ref: 240031055-176 Bathrooms: 2",0,1,0,0,0,0,0,0,0,0,0,0,1,0
https://www.propertymarket.com.mt/view/2-bedroom-maisonette-for-sale-swatar-4122532301898818421,Birkirkara,287000,2,Maisonette,2,"SWATAR - A ready built ground floor maisonette, forming part of a new development. Property is situated in a quiet residential area of Swatar. Consists of an open plan kitchen/living/dining room, two double bedrooms, two bathrooms and a spacious back yard. Property is being offered highly finished excluding internal doors. Completion date 2023. Ideal for first time buyers or a rental investment! Optional interconnecting garages available.Ref: 240331001-536 Bathrooms: 2",0,1,0,0,0,0,0,0,0,1,0,0,0,1
https://www.propertymarket.com.mt/view/3-bedroom-apartment-for-sale-marsascala-4122532301898817803,Marsascala,290000,3,Apartment,2,"A 2-bedroom + games room apartment in a brand new development in Marsaskala. The apartment is being sold fully finished including bathrooms and doors and it is to be completed by May 2024. The apartment is located on the second floor and it has a total area of approx. 113.20 m2 with an internal area of approx. 101.20 m2. The layout consists of: an open plan kitchen/living/dining area with a front terrace of approx. 5.30 m2, a main bedroom with an en suite and a back balcony, another double bedroom with a back balcony, a single bedroom/games room and a main bathroom. There are optional garages available at an additional price.Ref: SAPT24993 Size: 101sqm Bathrooms: 2",0,0,1,0,0,0,0,0,0,1,0,0,0,1
https://www.propertymarket.com.mt/view/1-bedroom-maisonette-for-sale-pieta-4122532301898819705,Pieta,175000,1,Maisonette,1,"New development in Msida consists of a ground floor maisonette, 5 Apartments and a Penthouse. These residential units will be ready in shell by 31/3/2024, and semi finished excluding bathrooms and internal doors 30/06/2024. Units available: 1 Bedroom Maisonette, 5 two plus study apartments, 1 bedroom penthouseRef: 240191028-262 Bathrooms: 1",0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://www.propertymarket.com.mt/view/3-bedroom-apartment-for-sale-marsaxlokk-4122532301898818166,Marsaxlokk,330000,3,Apartment,2,"A 3-bedroom apartment in a brand new development in Marsaxlokk. The apartment is being sold fully finished including bathrooms and doors and it is to be completed by July 2024. The apartment is located on the third floor and it has a total area of approx. 154.01 m2 with an internal area of approx. 136.85 m2. The layout consists of: an open plan kitchen/living/dining area with a front terrace, a main bedroom with an en suite and a back balcony, 2 other double bedrooms and a main bathroom. There are optional garages available at an additional price.Ref: SAPT25045 Size: 136sqm Bathrooms: 2",0,0,1,0,0,0,0,0,0,1,0,0,0,1
https://www.propertymarket.com.mt/view/3-bedroom-penthouse-for-sale-sliema-4122532301898817292,Sliema,1350000,3,Penthouse,3,"Luxuriously finished corner penthouse located on the Sliema Promenade.This property could easily be sold on the incredible views alone however it is being offered fully furnished and also includes its airspace which can be developed further.The property presently consists of a large open plan living area, 2 bedrooms (main with walk-in and ensuite) and seperate guest toilet.The squarish layout means that almost all the rooms have access to their own terrace and the amazing views. Call us +356 99962506Ref: 240091088-133 Size: 170sqm Bathrooms: 3",0,0,1,0,0,0,0,0,0,0,0,1,1,0
https://www.propertymarket.com.mt/view/2-bedroom-apartment-for-sale-floriana-4122532301898817264,Floriana,675000,2,Apartment,2,"Choice of 2 bedroom apartments being sold on plan, currently being built. Accommodation layout comprises a welcoming entrance hall leading into an open plan living/kitchen/dining area leading onto a lovely open balcony and a typical Maltese balcony enjoying magnificent views of the Grand Harbour, 2 double bedrooms (main with en suite), main bathroom, back balcony and a laundry room. Property is being sold finished excluding internal doors and bathrooms. Optional garages are available.Ref: 006379 Size: 80sqm Bathrooms: 2",0,0,0,0,0,0,0,0,0,1,0,0,0,1
https://www.propertymarket.com.mt/view/2-bedroom-apartment-for-sale-gharghur-4122532301898817325,Gharghur,349000,2,Apartment,2,"A fully furnished 2-bedroom apartment with countryside views in Gharghur. The apartment is on the first floor and it consists of the following: an open plan with a combined kitchen/living/dining area with a front terrace, a main bedroom with an en suite, another double bedroom with a back balcony and a main bathroom. Get your viewing booked now.Ref: SAPT10053 Bathrooms: 2",0,0,1,0,0,0,0,0,0,0,0,0,1,0
https://www.propertymarket.com.mt/view/3-bedroom-apartment-for-sale-sliema-4122532301898817249,Sliema,1270000,3,Apartment,4,"Luxury Apartment in best part of Sliema Strand with fantastic views of Valletta Bastions. Property consists of entrance hall, separate kitchen/living which leads you to the front terrace with breathtaking views, formal sitting room and dining room, wide corridor which leads to the sleeping quarters which consists of 3 double bedrooms all with ensuite, main bathroom and back terrace. The footprint of this property is of 240 sqm and also includes 2/3 car spaces in the price. The property will be sold fully furnished with designer finishing. A true Gem of an Apartment.Ref: 28847 Bathrooms: 4",0,0,1,0,0,0,0,0,0,0,0,0,1,0
